data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8013650,508,MZM2007,2007,"13 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Nangade,-11.0772,39.6744,2,"Pinnacle News",Regional,"On 13 December 2020, a group of Islamist militia attacked civilians in Samora Machel and Namuembe Chini in the district of Nangade (Nangade, Cabo Delgado). No fatalities and/or injuries reported.",0,1622068038,MOZ
8013667,508,MZM1991,1991,"12 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Nangade,-11.0772,39.6744,2,"Pinnacle News",Regional,"On 12 December 2020, a group of Islamist militia attacked civilians in 25 de Setembro, Naleke, and Lukuamba in the district of Nangade (Nangade, Cabo Delgado). Naleke, Chicuaia-Nova and Lukuamba in Nangade district were also attacked (coded separately). About 14 people were killed. Fatalities split across four events.",3,1622068038,MOZ
8013668,508,MZM1990,1990,"12 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Litingina,-11.1556,39.6625,1,"Pinnacle News",Regional,"On 12 December 2020, a group of Islamist militia attacked civilians in Litingina (Nangade, Cabo Delgado). Islamist militia also attacked the following villages: Chicuaia Nova (coded separately), Namiune (coded separately), 25 de Setembro, Naleke and Lukuamba. Islamist militia also set 4 vehicles alight. About 14 fatalities reported. Fatalities split across 4 events.",3,1622068038,MOZ
8013669,508,MZM2005,2005,"12 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,"Chicuaia Nova",-11.2518,39.6258,1,"Pinnacle News",Regional,"On 12 December 2020, a group of Islamist militia attacked civilians in Chicuaia Nova (Nangade, Cabo Delgado). Islamist militia also attacked the following villages: Litingina (coded separately), Namiune (coded separately), 25 de Setembro, Naleke and Lukuamba (coded separately). The Islamist militia also set 4 vehicles alight. About 14 fatalities reported. Fatalities split across 4 events.",4,1622068038,MOZ
8013670,508,MZM2006,2006,"12 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Namiune,-11.0387,39.859,1,"Pinnacle News",Regional,"On 12 December 2020, a group of Islamist militia attacked civilians in Namiune (Nangade, Cabo Delgado). Islamist militia also attacked the following villages: Litingina (coded separately), Chicuaia Nova (coded separately), 25 de Setembro, Naleke and Lukuamba. Islamist militia also set 4 vehicles alight. About 14 fatalities reported. Fatalities split across 4 events.",4,1622068038,MOZ
8013676,508,MZM2004,2004,"12 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,Chai,-11.9319,40.1103,1,"Carta de Mocambique",National,"On 12 December 2020, an Islamist militia attacked civilians in Chai (Macomia, Cabo Delgado). At least four people were killed and goods seized. Civilians ran into a forest seeking safety.",4,1622068038,MOZ
8013699,508,MZM1987,1987,"10 December 2020",2020,2,"Strategic developments","Looting/property destruction","Military Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Matambalale,-11.7647,39.7696,1,"Cabo Ligado","Local partner-Other","Looting: Around 10 December 2020 (as reported), Mozambican forces collected personal items from civilians in Matambalale (Muidumbe, Cabo Delgado). The soldiers collected necklaces, mobiles, cash and other goods. No casualties reported.",0,1622068039,MOZ
8013701,508,MZM1989,1989,"10 December 2020",2020,2,"Strategic developments","Looting/property destruction","Military Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado",Ibo,Quirimba,"Quirimba Island",-12.4085,40.5979,2,"Cabo Ligado","Local partner-Other","Looting: Around 10 December 2020 (as reported), Mozambican military forces intercepted vessels near Quirimba Islands (Ibo, Cabo Delgado). GSF seized goods from both passengers and captains. No casualties reported.",0,1622068039,MOZ
8013711,508,MZM1988,1988,"10 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Fishermen (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Macomia,-12.2467,40.1208,2,"Cabo Ligado","Local partner-Other","On 10 December 2020, a group of six members of an Islamist militia kidnapped an unspecified number of fishermen off the coast of the district of Macomia (Macomia, Cabo Delgado). The fishermen were released but their catch was seized. No casualties reported.",0,1622068039,MOZ
8013723,508,MZM1985,1985,"09 December 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Labour Group (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Chai,Chai,-11.9319,40.1103,1,"Cabo Ligado","Local partner-Other","Looting: On 9 December 2020, members of an Islamist militia raided stores and supermarkets in Chai (Macomia, Cabo Delgado). Shots were fired but no casualties were reported.",0,1622068039,MOZ
8013724,508,MZM1986,1986,"09 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,M'Tamba,Ntamba,-11.4273,39.7406,1,"Cabo Ligado","Local partner-Other","On 9 December 2020, members of an Islamist militia attacked civilians in Ntamba (Nangade, Cabo Delgado). No casualties reported.",0,1622068039,MOZ
8013741,508,MZM1984,1984,"08 December 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Pundanhar,Pundanhar,-10.8947,40.0611,1,"Pinnacle News",Regional,"Looting: On 8 December 2020, members of an Islamist militia attacked 4 civilian vehicles in Pundanhar (Palma, Cabo Delgado). Occupants were removed, all goods were removed and the cars were set on fire. No casualties reported.",0,1622068040,MOZ
8013742,508,MZM1981,1981,"08 December 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Olumbi,Ngueo,-10.9266,40.3605,1,"Cabo Ligado","Local partner-Other","On 8 December 2020, Islamist militia clashed with Mozambican military forces in Ngueo (Palma, Cabo Delgado). Insurgents also attacked civilians and destroyed several houses, using mortars and RPGs. No casualties reported.",0,1622068040,MOZ
8013743,508,MZM1983,1983,"08 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,M'Tamba,Ntamba,-11.4273,39.7406,1,"Cabo Ligado","Local partner-Other","On 8 December 2020, an Islamist militia attacked civilians in Ntamba (Nangade, Cabo Delgado). No casualties reported.",0,1622068040,MOZ
8013749,508,MZM1980,1980,"08 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,Nangade,Mandimba,-10.9375,39.849,1,"Cabo Ligado","Local partner-Other","On 8 December 2020, Islamist militia attacked a passenger vehicle in Mandimba (Nangade, Cabo Delgado). At least two women were abducted, at least one person died and three people were injured.",1,1622068040,MOZ
8013752,508,MZM1982,1982,"07 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Nangade,M'Tamba,Nkonga,-11.2418,39.8882,1,"Pinnacle News; Cabo Ligado","Local partner-Other","On 7 December 2020, a group of Islamist militia attacked the village of Nkonga (Nangade, Cabo Delgado). The group seized several motorcycles. No fatalities and/or injuries reported",0,1622068040,MOZ
8013766,508,MZM1979,1979,"07 December 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Palma,Olumbi,Mute,-10.9628,40.3517,1,"Pinnacle News; Cabo Ligado","Local partner-Other","On 7 December 2020, Islamist militia clashed with Mozambican military forces in the village of Mute (Palma, Cabo Delgado). The militia also destroyed civilian houses, using mortars and RPGs. 1 fatality and two injuries registered.",1,1622068040,MOZ
8013773,508,MZM2003,2003,"06 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Muambula,-11.8199,39.8152,1,"Cabo Ligado","Local partner-Other","On 6 December 2020, a group of Islamist militia attacked civilians in Muambula (Cabo Delgado, Muidumbe). One man was shot but managed to escape.",0,1622068040,MOZ
8013774,508,MZM1978,1978,"06 December 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Muambula,-11.8199,39.8152,2,"Cabo Ligado","Local partner-Other","On 6 December 2020, an Islamist militia attacked civilians and beheaded an elderly man near Muambula (Muidumbe, Cabo Delgado).",1,1622068040,MOZ
8013822,508,MZM1974,1974,"03 December 2020",2020,1,Battles,"Armed clash","Former FRELIMO: Liberation Front of Mozambique",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Macomia,-12.2467,40.1208,1,"Club Mozambique; Lusa",National,"On 3 December 2020, former FRELIMO fighters, currently organized as a self-protection unit, clashed with a group of military forces after both sides misidentified each other as members of an Islamist militia in Macomia (Macomia, Cabo Delgado). Around 120 soldiers were brought to a hospital in Nampula, many injured and fatalities reported. Unknown fatalities coded as 3.",3,1622068040,MOZ
8013841,508,MZM1971,1971,"02 December 2020",2020,1,Protests,"Protest with intervention","Protesters (Mozambique)","Labour Group (Mozambique)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,3,"Lusa; Club Mozambique",National,"On 2 December 2020, the Mozambican police forces detained 30 lorry drivers who were staging a protest in Nampula (coded separately), Maputo (Maputo), and Sofala (coded separately) provinces. The drivers were staging protests to demand better working conditions, better payment and formal recognition. The lorry drivers left their vehicles by the roadside in protest, and the police might have seen this action as blocking the road. [size=no report]",0,1622068040,MOZ
8013842,508,MZM1972,1972,"02 December 2020",2020,1,Protests,"Protest with intervention","Protesters (Mozambique)","Labour Group (Mozambique)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,Nampula,Nampula,Nampula,Nampula,-15.12,39.2647,3,"Club Mozambique; Lusa",National,"On 2 December 2020, the Mozambican police forces detained 30 lorry drivers who were staging a protest in Sofala (coded separately), Nampula (Nampula), Maputo (coded separately), provinces. The drivers were staging protests to demand better working conditions, better payment and formal recognition. The lorry drivers left their vehicles by the roadside in protest, and the police might have seen this action as blocking the road. [size=no report]",0,1622068040,MOZ
8013843,508,MZM1973,1973,"02 December 2020",2020,1,Protests,"Protest with intervention","Protesters (Mozambique)","Labour Group (Mozambique)",6,"Police Forces of Mozambique (1990-)",,1,16,"Eastern Africa",Mozambique,Sofala,Buzi,Sofala,Sofala,-20.155,34.7317,3,"Lusa; Club Mozambique",National,"On 2 December 2020, the Mozambican police forces detained 30 lorry drivers who were staging a protest in Maputo (coded separately), Nampula (coded separately) and Sofala (Sofala) provinces. The drivers were staging protests to demand better working conditions, better payment and formal recognition. The lorry drivers left their vehicles by the roadside in protest, and the police might have seen this action as blocking the road. [size=no report]",0,1622068040,MOZ
8013861,508,MZM1976,1976,"01 December 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","Journalists (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Muambula,-11.8199,39.8152,1,"Cabo Ligado","Local partner-Other","Looting: On 1 December 2020, an unidentified group looted a community radio station in Muambula (Muidumbe, Cabo Delgado). No casualties reported.",0,1622068040,MOZ
8013865,508,MZM1977,1977,"01 December 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Namacande,-11.7878,39.9144,2,"Cabo Ligado","Local partner-Other","Looting: On 1 December 2020, an unidentified group looted at least 10 homes and a secondary school in the district of Muidumbe (Cabo Delgado). No casualties reported.",0,1622068040,MOZ
8013909,508,MZM1970,1970,"29 November 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Mueda,Mueda,Ntushi,-11.6587,39.6846,1,"Cabo Ligado","Local partner-Other","On 29 November 2020, members of an Islamist militia clashed with Mozambican military forces (GSF) in Ntushi (Cabo Delgado, Muidumbe). Initial reports referred to 18 soldiers killed.",18,1622068040,MOZ
8013912,508,MZM1969,1969,"29 November 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Matambalale,-11.7647,39.7696,2,"Carta de Mocambique",National,"On 29 November 2020, military forces of Mozambique (GSF) clashed with members of an Islamist militia near Matambalale (Muidumbe, Cabo Delgado). The military forces were ambushed by the insurgents. 25 soldiers died and 15 were injured.",25,1622068040,MOZ
8013939,508,MZM1962,1962,"26 November 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,Namacande,-11.7878,39.9144,1,"BBC News; Cabo Ligado","Local partner-Other","On 26 November 2020, FDS forces clashed with members of an Islamist militia in Muidumbe (Muidumbe, Cabo Delgado), leading to the group's control of the village. According to reports, the clash of the week prior which led to the government's control of the area (coded separately) was a strategic retreat of the group.",0,1622068040,MOZ
8013945,508,MZM1960,1960,"26 November 2020",2020,1,"Violence against civilians",Attack,"RMJ: Renamo Military Junta",,3,"Civilians (Mozambique)","Aid Workers (Mozambique)",7,37,"Eastern Africa",Mozambique,Manica,Sussundenga,Dombe,Dombe,-19.9713,33.3983,2,Noticias,National,"On 26 November 2020, between 2 to 3 NGO volunteers were shot and injured by alleged RMJ members in the village of Seventine, near Dombe (Sussundenga, Manica). The group opened fire against the NGO vehicle carrying several workers and volunteers.",0,1622068040,MOZ
